"Certaines données sont associées à l'ancienne version du formulaire incendie. Consultez la documentation pour plus d'informations."
"Nombre d'incendies suivant les critères de sélection : 12584"
"Critères de sélection =>";"Date de première alerte, de : 1996-01-01 00:00:00";"Date de première alerte, jusqu'à : 2000-12-31 23:59:00";"France entière";"Type de feu : F"
Année;Numéro;Département;"Code INSEE";"Nom de la commune";"Date de première alerte";"Surface parcourue (m2)";"Surface forêt (m2)";"Surface maquis garrigues (m2)";"Autres surfaces naturelles hors forêt (m2)";"Surfaces agricoles (m2)";"Autres surfaces (m2)";"Surface autres terres boisées (m2)";"Surfaces non boisées naturelles (m2)";"Surfaces non boisées artificialisées (m2)";"Surfaces non boisées (m2)";"Précision des surfaces";"Type de peuplement";Nature;"Décès ou bâtiments touchés";"Nombre de décès";"Nombre de bâtiments totalement détruits";"Nombre de bâtiments partiellement détruits";"Précision de la donnée"
1996;529;"13";"13098";"Saint-Mitre-les-Remparts";"1996-07-19 17:08:00";200;0;200;;;;;;;;;;;;;;;""
1996;665;"2A";"2A272";"Sartène";"1996-07-19 17:10:00";100;0;100;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;530;"13";"13050";"Lambesc";"1996-07-19 17:53:00";600;600;0;;;;;;;;;"3";"Involontaire (travaux)";;;;;""
1996;666;"2A";"2A181";"Ocana";"1996-07-20 01:20:00";1000;0;1000;;;;;;;;;"1";;;;;;""
1996;1666;"83";"83036";"Cavalaire-sur-Mer";"1996-07-20 07:40:00";10;10;0;;;;;;;;;"6";;;;;;""
1996;388;"07";"07310";"Savas";"1996-07-20 13:30:00";10000;10000;0;;;;;;;;;"6";"Involontaire (travaux)";;;;;""
1996;1667;"83";"83143";"Le Val";"1996-07-20 16:08:00";200;200;0;;;;;;;;;"5";;;;;;""
1996;667;"2A";"2A204";"Pastricciola";"1996-07-20 16:27:00";600;600;0;;;;;;;;;"4";"Naturelle";;;;;""
1996;668;"2A";"2A288";"Sotta";"1996-07-20 16:35:00";10;0;10;;;;;;;;;"1";"Naturelle";;;;;""
1996;419;"11";"11204";"Lignairolles";"1996-07-20 16:40:00";3000;3000;0;;;;;;;;;;"Accidentelle";;;;;""
1996;1668;"83";"83042";"Cogolin";"1996-07-20 17:48:00";1;0;1;;;;;;;;;"1";;;;;;""
1996;1669;"83";"83076";"Mazaugues";"1996-07-20 17:50:00";2000;0;2000;;;;;;;;;"1";"Naturelle";;;;;""
1996;532;"13";"13050";"Lambesc";"1996-07-20 18:46:00";10;0;10;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;533;"13";"13033";"Ensuès-la-Redonne";"1996-07-20 19:59:00";2500;2500;0;;;;;;;;;"4";;;;;;""
1996;669;"2A";"2A300";"San-Gavino-di-Carbini";"1996-07-20 20:08:00";20;0;20;;;;;;;;;"4";"Naturelle";;;;;""
1996;233;"06";"06144";"La Tour";"1996-07-20 22:24:00";10000;5000;5000;;;;;;;;;"4";"Naturelle";;;;;""
1996;464;"11";"11371";"Salles-sur-l'Hers";"1996-07-21 10:35:00";5000;0;5000;;;;;;;;;"1";"Involontaire (particulier)";;;;;""
1996;946;"2B";"2B250";"Prunelli-di-Casacconi";"1996-07-21 12:50:00";10000;0;10000;;;;;;;;;"1";;;;;;""
1996;420;"11";"11202";"Leucate";"1996-07-21 13:00:00";350;0;350;;;;;;;;;"1";"Involontaire (particulier)";;;;;""
1996;670;"2A";"2A139";"Lecci";"1996-07-21 14:15:00";50;0;50;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;15;"04";"04160";"Reillanne";"1996-07-21 14:30:00";1000;0;1000;;;;;;;;;"1";"Naturelle";;;;;""
1996;389;"07";"07300";"Saint-Thomé";"1996-07-21 14:36:00";500;0;500;;;;;;;;;"1";;;;;;""
1996;1349;"34";"34284";"Saint-Pons-de-Thomières";"1996-07-21 16:50:00";2000;0;2000;;;;;;;;;"1";;;;;;""
1996;947;"2B";"2B261";"Rogliano";"1996-07-21 21:15:00";10;0;10;;;;;;;;;"1";;;;;;""
1996;1670;"83";"83025";"Brue-Auriac";"1996-07-21 23:03:00";50;50;0;;;;;;;;;"5";;;;;;""
1996;534;"13";"13073";"Peypin";"1996-07-21 23:59:00";4000;0;4000;;;;;;;;;"1";"Accidentelle";;;;;""
1996;1671;"83";"83132";"Solliès-Ville";"1996-07-22 02:53:00";500;500;0;;;;;;;;;"5";;;;;;""
1996;949;"2B";"2B250";"Prunelli-di-Casacconi";"1996-07-22 11:36:00";15000;0;15000;;;;;;;;;"1";"Accidentelle";;;;;""
1996;671;"2A";"2A272";"Sartène";"1996-07-22 11:54:00";2500;0;2500;;;;;;;;;"1";;;;;;""
1996;535;"13";"13086";"Roquevaire";"1996-07-22 13:08:00";500;0;500;;;;;;;;;"1";;;;;;""
1996;536;"13";"13086";"Roquevaire";"1996-07-22 14:21:00";20000;10000;10000;;;;;;;;;"4";;;;;;""
1996;672;"2A";"2A004";"Ajaccio";"1996-07-22 14:55:00";200;0;200;;;;;;;;;"1";;;;;;""
1996;1672;"83";"83023";"Brignoles";"1996-07-22 15:58:00";30;0;30;;;;;;;;;"1";;;;;;""
1996;460;"11";"11234";"Mireval-Lauragais";"1996-07-22 16:14:00";30000;0;30000;;;;;;;;;"1";;;;;;""
1996;673;"2A";"2A001";"Afa";"1996-07-22 16:16:00";2000;0;2000;;;;;;;;;"1";;;;;;""
1996;950;"2B";"2B120";"Furiani";"1996-07-22 17:00:00";10000;0;10000;;;;;;;;;"1";"Naturelle";;;;;""
1996;948;"2B";"2B036";"Bigorno";"1996-07-22 19:44:00";300;0;300;;;;;;;;;"1";"Naturelle";;;;;""
1996;234;"06";"06123";"Saint-Laurent-du-Var";"1996-07-22 21:43:00";500;0;500;;;;;;;;;"1";;;;;;""
1996;955;"2B";"2B148";"Lucciana";"1996-07-23 09:06:00";7000;0;7000;;;;;;;;;"1";;;;;;""
1996;675;"2A";"2A271";"Sarrola-Carcopino";"1996-07-23 12:58:00";2000;0;2000;;;;;;;;;"1";;;;;;""
1996;674;"2A";"2A336";"Valle-di-Mezzana";"1996-07-23 12:58:00";10000;0;10000;;;;;;;;;"1";;;;;;""
1996;1673;"83";"83106";"Rocbaron";"1996-07-23 14:10:00";20000;20000;0;;;;;;;;;"5";;;;;;""
1996;1674;"83";"83001";"Les Adrets-de-l'Estérel";"1996-07-23 14:43:00";5000;5000;0;;;;;;;;;"3";;;;;;""
1996;1353;"34";"34187";"Olargues";"1996-07-23 14:44:00";2500;2500;0;;;;;;;;;"1";;;;;;""
1996;676;"2A";"2A103";"Cuttoli-Corticchiato";"1996-07-23 14:50:00";3000;0;3000;;;;;;;;;"1";;;;;;""
1996;953;"2B";"2B049";"Calenzana";"1996-07-23 15:00:00";1000;0;1000;;;;;;;;;"1";;;;;;""
1996;951;"2B";"2B037";"Biguglia";"1996-07-23 15:10:00";30000;30000;0;;;;;;;;;"5";"Naturelle";;;;;""
1996;954;"2B";"2B192";"Olmo";"1996-07-23 15:29:00";1000;0;1000;;;;;;;;;"1";;;;;;""
1996;952;"2B";"2B355";"Volpajola";"1996-07-23 15:30:00";5000;0;5000;;;;;;;;;"1";"Naturelle";;;;;""
1996;537;"13";"13004";"Arles";"1996-07-23 15:50:00";70000;70000;0;;;;;;;;;"3";"Involontaire (travaux)";;;;;""
1996;538;"13";"13028";"La Ciotat";"1996-07-23 16:15:00";3;0;3;;;;;;;;;"1";"Accidentelle";;;;;""
1996;956;"2B";"2B096";"Corte";"1996-07-23 17:15:00";3000;3000;0;;;;;;;;;"4";;;;;;""
1996;677;"2A";"2A004";"Ajaccio";"1996-07-23 17:40:00";10;0;10;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;1675;"83";"83003";"Ampus";"1996-07-23 18:00:00";300;300;0;;;;;;;;;"5";;;;;;""
1996;1438;"66";"66095";"Latour-de-Carol";"1996-07-23 19:31:00";80000;0;80000;;;;;;;;;"1";"Naturelle";;;;;""
1996;390;"07";"07007";"Alboussière";"1996-07-23 22:35:00";1000;0;1000;;;;;;;;;"1";;;;;;""
1996;1439;"66";"66004";"Les Angles";"1996-07-24 09:13:00";10000;0;10000;;;;;;;;;"1";"Naturelle";;;;;""
1996;1676;"83";"83057";"Flassans-sur-Issole";"1996-07-24 13:10:00";50;0;50;;;;;;;;;"1";;;;;;""
1996;686;"2A";"2A288";"Sotta";"1996-07-24 13:25:00";500;500;0;;;;;;;;;"4";"Naturelle";;;;;""
1996;678;"2A";"2A090";"Coggia";"1996-07-24 13:47:00";50;0;50;;;;;;;;;"1";;;;;;""
1996;959;"2B";"2B037";"Biguglia";"1996-07-24 14:30:00";30000;30000;0;;;;;;;;;"5";;;;;;""
1996;960;"2B";"2B261";"Rogliano";"1996-07-24 14:35:00";200;0;200;;;;;;;;;"1";;;;;;""
1996;962;"2B";"2B047";"Calacuccia";"1996-07-24 15:11:00";10;0;10;;;;;;;;;"1";;;;;;""
1996;679;"2A";"2A041";"Bonifacio";"1996-07-24 15:15:00";300;0;300;;;;;;;;;"1";"Accidentelle";;;;;""
1996;958;"2B";"2B042";"Borgo";"1996-07-24 15:28:00";500;0;500;;;;;;;;;"1";;;;;;""
1996;961;"2B";"2B138";"Lavatoggio";"1996-07-24 20:37:00";2000;0;2000;;;;;;;;;"1";;;;;;""
1996;680;"2A";"2A017";"Appietto";"1996-07-24 22:27:00";300;0;300;;;;;;;;;"1";;;;;;""
1996;957;"2B";"2B020";"Aregno";"1996-07-24 22:30:00";300;0;300;;;;;;;;;"1";;;;;;""
1996;1440;"66";"66036";"Canaveilles";"1996-07-25 02:36:00";5000;0;5000;;;;;;;;;"1";"Naturelle";;;;;""
1996;965;"2B";"2B121";"Galéria";"1996-07-25 04:00:00";100;0;100;;;;;;;;;"1";;;;;;""
1996;421;"11";"11202";"Leucate";"1996-07-25 11:02:00";800;800;0;;;;;;;;;"4";"Involontaire (particulier)";;;;;""
1996;683;"2A";"2A271";"Sarrola-Carcopino";"1996-07-25 12:47:00";5000;0;5000;;;;;;;;;"1";;;;;;""
1996;391;"07";"07348";"Vogüé";"1996-07-25 13:18:00";20000;2000;18000;;;;;;;;;"1";;;;;;""
1996;969;"2B";"2B314";"Santo-Pietro-di-Tenda";"1996-07-25 13:20:00";3000000;0;3000000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;1679;"83";"83037";"La Celle";"1996-07-25 13:26:00";20000;20000;0;;;;;;;;;"4";;;;;;""
1996;684;"2A";"2A271";"Sarrola-Carcopino";"1996-07-25 13:56:00";30000;0;30000;;;;;;;;;"1";;;;;;""
1996;966;"2B";"2B134";"L'Île-Rousse";"1996-07-25 13:59:00";200;0;200;;;;;;;;;"1";;;;;;""
1996;16;"04";"04020";"Barles";"1996-07-25 14:48:00";5000;0;5000;;;;;;;;;"1";"Naturelle";;;;;""
1996;963;"2B";"2B037";"Biguglia";"1996-07-25 15:14:00";300;0;300;;;;;;;;;"1";;;;;;""
1996;964;"2B";"2B037";"Biguglia";"1996-07-25 15:14:00";20000;0;20000;;;;;;;;;"1";;;;;;""
1996;968;"2B";"2B037";"Biguglia";"1996-07-25 15:14:00";10;0;10;;;;;;;;;"1";;;;;;""
1996;1350;"34";"34285";"Saint-Pons-de-Mauchiens";"1996-07-25 15:18:00";100;100;0;;;;;;;;;"1";;;;;;""
1996;1678;"83";"83101";"Ramatuelle";"1996-07-25 15:55:00";15000;15000;0;;;;;;;;;"6";;;;;;""
1996;967;"2B";"2B150";"Lumio";"1996-07-25 17:00:00";70000;0;70000;;;;;;;;;"1";;;;;;""
1996;685;"2A";"2A139";"Lecci";"1996-07-25 17:17:00";15;0;15;;;;;;;;;"1";"Involontaire (particulier)";;;;;""
1996;1677;"83";"83043";"Collobrières";"1996-07-25 18:20:00";100;0;100;;;;;;;;;"1";;;;;;""
1996;17;"04";"04049";"Château-Arnoux-Saint-Auban";"1996-07-25 19:42:00";10000;0;10000;;;;;;;;;"1";"Involontaire (particulier)";;;;;""
1996;687;"2A";"2A336";"Valle-di-Mezzana";"1996-07-25 20:05:00";50;0;50;;;;;;;;;"1";;;;;;""
1996;970;"2B";"2B296";"Sant'Antonino";"1996-07-25 22:20:00";100;0;100;;;;;;;;;"1";;;;;;""
1996;539;"13";"13119";"Carnoux-en-Provence";"1996-07-26 00:55:00";10;0;10;;;;;;;;;;;;;;;""
1996;1305;"30";"30085";"Collias";"1996-07-26 08:04:00";3000;0;3000;;;;;;;;;"1";"Involontaire (particulier)";;;;;""
1996;1680;"83";"83027";"La Cadière-d'Azur";"1996-07-26 11:52:00";500;500;0;;;;;;;;;"5";;;;;;""
1996;691;"2A";"2A004";"Ajaccio";"1996-07-26 12:07:00";10;0;10;;;;;;;;;"1";;;;;;""
1996;688;"2A";"2A362";"Zonza";"1996-07-26 13:20:00";200;0;200;;;;;;;;;"1";;;;;;""
1996;1368;"34";"34070";"Cébazan";"1996-07-26 13:55:00";20000;0;20000;;;;;;;;;"1";;;;;;""
1996;689;"2A";"2A362";"Zonza";"1996-07-26 15:06:00";50;0;50;;;;;;;;;"1";;;;;;""
1996;971;"2B";"2B255";"Quercitello";"1996-07-26 15:25:00";200;200;0;;;;;;;;;"5";;;;;;""
1996;1369;"34";"34193";"Pardailhan";"1996-07-26 15:34:00";7000;0;7000;;;;;;;;;"1";;;;;;""
1996;1416;"48";"48015";"Pied-de-Borne";"1996-07-26 15:40:00";25000;0;25000;;;;;;;;;"1";"Naturelle";;;;;""
1996;466;"11";"11255";"Montredon-des-Corbières";"1996-07-26 15:55:00";800;0;800;;;;;;;;;"1";;;;;;""
1996;690;"2A";"2A271";"Sarrola-Carcopino";"1996-07-26 15:57:00";10;0;10;;;;;;;;;"1";;;;;;""
1996;1370;"34";"34087";"Cournonsec";"1996-07-26 16:10:00";10000;10000;0;;;;;;;;;"1";;;;;;""
1996;235;"06";"06130";"Saint-Vallier-de-Thiey";"1996-07-26 17:30:00";40;0;40;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;972;"2B";"2B298";"Saint-Florent";"1996-07-26 17:32:00";100000;0;100000;;;;;;;;;"1";;;;;;""
1996;692;"2A";"2A215";"Pianotolli-Caldarello";"1996-07-26 17:35:00";10;0;10;;;;;;;;;"1";;;;;;""
1996;973;"2B";"2B049";"Calenzana";"1996-07-27 04:10:00";5000;0;5000;;;;;;;;;"1";;;;;;""
1996;693;"2A";"2A271";"Sarrola-Carcopino";"1996-07-27 12:40:00";2000;0;2000;;;;;;;;;"1";;;;;;""
1996;461;"11";"11384";"Soulatgé";"1996-07-27 13:10:00";5000;0;5000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;1681;"83";"83026";"Cabasse";"1996-07-27 14:50:00";300;0;300;;;;;;;;;"1";;;;;;""
1996;694;"2A";"2A004";"Ajaccio";"1996-07-27 15:56:00";6000;0;6000;;;;;;;;;"1";;;;;;""
1996;1441;"66";"66071";"Estagel";"1996-07-27 16:49:00";5000;0;5000;;;;;;;;;"1";;;;;;""
1996;1442;"66";"66071";"Estagel";"1996-07-27 17:00:00";5000;0;5000;;;;;;;;;"1";;;;;;""
1996;695;"2A";"2A032";"Bastelicaccia";"1996-07-27 22:57:00";1000;0;1000;;;;;;;;;"1";;;;;;""
1996;699;"2A";"2A323";"Tavaco";"1996-07-28 00:21:00";200;0;200;;;;;;;;;"1";;;;;;""
1996;238;"06";"06043";"Coaraze";"1996-07-28 05:22:00";250;0;250;;;;;;;;;"1";;;;;;""
1996;236;"06";"06103";"Roquebillière";"1996-07-28 08:08:00";100;100;0;;;;;;;;;"4";"Naturelle";;;;;""
1996;696;"2A";"2A282";"Soccia";"1996-07-28 10:15:00";10;0;10;;;;;;;;;"1";"Naturelle";;;;;""
1996;697;"2A";"2A272";"Sartène";"1996-07-28 11:05:00";10;0;10;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;698;"2A";"2A272";"Sartène";"1996-07-28 11:40:00";5;0;5;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;239;"06";"06147";"Tourrette-Levens";"1996-07-28 11:49:00";100;0;100;;;;;;;;;"1";"Naturelle";;;;;""
1996;702;"2A";"2A131";"Guagno";"1996-07-28 11:55:00";10;0;10;;;;;;;;;"1";"Naturelle";;;;;""
1996;237;"06";"06043";"Coaraze";"1996-07-28 12:12:00";3000;0;3000;;;;;;;;;"1";"Naturelle";;;;;""
1996;240;"06";"06136";"Sospel";"1996-07-28 12:17:00";200;200;0;;;;;;;;;"4";"Naturelle";;;;;""
1996;974;"2B";"2B242";"Poggio-Mezzana";"1996-07-28 13:46:00";40000;40000;0;;;;;;;;;"1";;;;;;""
1996;1443;"66";"66069";"Espira-de-l'Agly";"1996-07-28 14:42:00";1000;0;1000;;;;;;;;;"1";;;;;;""
1996;700;"2A";"2A271";"Sarrola-Carcopino";"1996-07-28 16:05:00";30;0;30;;;;;;;;;"1";;;;;;""
1996;1371;"34";"34088";"Cournonterral";"1996-07-28 16:58:00";2000;0;2000;;;;;;;;;"1";;;;;;""
1996;701;"2A";"2A262";"Rosazia";"1996-07-28 17:50:00";300;0;300;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;703;"2A";"2A272";"Sartène";"1996-07-29 13:15:00";100;0;100;;;;;;;;;"1";;;;;;""
1996;704;"2A";"2A114";"Figari";"1996-07-29 13:54:00";50;0;50;;;;;;;;;"1";;;;;;""
1996;540;"13";"13056";"Martigues";"1996-07-29 16:00:00";10000;10000;0;;;;;;;;;"4";;;;;;""
1996;542;"13";"13032";"Éguilles";"1996-07-29 16:06:00";200;0;200;;;;;;;;;"1";;;;;;""
1996;1352;"34";"34021";"Babeau-Bouldoux";"1996-07-29 16:23:00";3000;0;3000;;;;;;;;;"1";;;;;;""
1996;541;"13";"13032";"Éguilles";"1996-07-29 16:44:00";500;500;0;;;;;;;;;"4";;;;;;""
1996;543;"13";"13033";"Ensuès-la-Redonne";"1996-07-29 17:29:00";28000;28000;0;;;;;;;;;"4";;;;;;""
1996;450;"11";"11341";"Saint-Ferriol";"1996-07-29 18:04:00";100;0;100;;;;;;;;;"1";"Naturelle";;;;;""
1996;1351;"34";"34021";"Babeau-Bouldoux";"1996-07-29 19:42:00";500;0;500;;;;;;;;;"1";;;;;;""
1996;422;"11";"11170";"Gruissan";"1996-07-29 21:33:00";800;800;0;;;;;;;;;;"Naturelle";;;;;""
1996;18;"04";"04144";"La Palud-sur-Verdon";"1996-07-30 05:59:00";10000;0;10000;;;;;;;;;"1";"Accidentelle";;;;;""
1996;1682;"83";"83140";"Tourves";"1996-07-30 10:02:00";100;0;100;;;;;;;;;"1";"Involontaire (particulier)";;;;;""
1996;705;"2A";"2A271";"Sarrola-Carcopino";"1996-07-30 12:46:00";5000;0;5000;;;;;;;;;"1";;;;;;""
1996;462;"11";"11269";"Ouveillan";"1996-07-30 13:42:00";1000;0;1000;;;;;;;;;"1";;;;;;""
1996;706;"2A";"2A349";"Viggianello";"1996-07-30 14:26:00";10000;0;10000;;;;;;;;;"1";"Accidentelle";;;;;""
1996;707;"2A";"2A004";"Ajaccio";"1996-07-30 15:01:00";5000;0;5000;;;;;;;;;"1";;;;;;""
1996;545;"13";"13056";"Martigues";"1996-07-30 15:07:00";50000;50000;0;;;;;;;;;"4";;;;;;""
1996;1783;"84";"84069";"Malaucène";"1996-07-30 15:14:00";10000;600;9400;;;;;;;;;"4";"Naturelle";;;;;""
1996;708;"2A";"2A262";"Rosazia";"1996-07-30 15:25:00";3000;0;3000;;;;;;;;;"1";"Accidentelle";;;;;""
1996;1372;"34";"34095";"Fabrègues";"1996-07-30 15:26:00";100;100;0;;;;;;;;;"1";;;;;;""
1996;1306;"30";"30288";"Saint-Nazaire";"1996-07-30 15:32:00";1500;0;1500;;;;;;;;;"1";;;;;;""
1996;423;"11";"11285";"Peyriac-de-Mer";"1996-07-30 15:40:00";5000;0;5000;;;;;;;;;"1";"Involontaire (particulier)";;;;;""
1996;1685;"83";"83039";"Châteauvert";"1996-07-30 16:05:00";1500;1500;0;;;;;;;;;"5";;;;;;""
1996;1683;"83";"83118";"Saint-Raphaël";"1996-07-30 16:19:00";50;50;0;;;;;;;;;"5";;;;;;""
1996;544;"13";"13085";"Roquefort-la-Bédoule";"1996-07-30 17:54:00";5000;0;5000;;;;;;;;;"1";"Naturelle";;;;;""
1996;1684;"83";"83116";"Saint-Maximin-la-Sainte-Baume";"1996-07-30 18:40:00";200;0;200;;;;;;;;;"1";;;;;;""
1996;979;"2B";"2B286";"Sorbo-Ocagnano";"1996-07-30 18:42:00";15000;15000;0;;;;;;;;;"3";;;;;;""
1996;983;"2B";"2B346";"Vescovato";"1996-07-30 19:10:00";400;0;400;;;;;;;;;"1";;;;;;""
1996;1444;"66";"66148";"Port-Vendres";"1996-07-30 19:15:00";1000000;50000;950000;;;;;;;;;"3";;;;;;""
1996;978;"2B";"2B346";"Vescovato";"1996-07-30 19:20:00";800;0;800;;;;;;;;;"1";;;;;;""
1996;980;"2B";"2B185";"Oletta";"1996-07-30 19:35:00";200;0;200;;;;;;;;;"1";;;;;;""
1996;709;"2A";"2A004";"Ajaccio";"1996-07-30 20:27:00";500;0;500;;;;;;;;;"1";;;;;;""
1996;982;"2B";"2B148";"Lucciana";"1996-07-30 20:30:00";1000;0;1000;;;;;;;;;"1";;;;;;""
1996;977;"2B";"2B346";"Vescovato";"1996-07-30 20:37:00";8000;0;8000;;;;;;;;;"1";;;;;;""
1996;975;"2B";"2B033";"Bastia";"1996-07-30 21:00:00";2500;0;2500;;;;;;;;;"1";;;;;;""
1996;1446;"66";"66053";"Collioure";"1996-07-30 21:30:00";15000;5000;10000;;;;;;;;;"1";"Involontaire (particulier)";;;;;""
1996;976;"2B";"2B346";"Vescovato";"1996-07-30 22:00:00";20000;0;20000;;;;;;;;;"1";;;;;;""
1996;981;"2B";"2B250";"Prunelli-di-Casacconi";"1996-07-30 23:23:00";50;0;50;;;;;;;;;"1";;;;;;""
1996;1246;"2B";"2B121";"Galéria";"1996-07-30 23:24:00";10;0;10;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;993;"2B";"2B286";"Sorbo-Ocagnano";"1996-07-31 00:12:00";500;0;500;;;;;;;;;"1";;;;;;""
1996;1249;"2B";"2B286";"Sorbo-Ocagnano";"1996-07-31 00:12:00";500;0;500;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;992;"2B";"2B286";"Sorbo-Ocagnano";"1996-07-31 00:12:00";10000;0;10000;;;;;;;;;"1";;;;;;""
1996;1248;"2B";"2B286";"Sorbo-Ocagnano";"1996-07-31 00:12:00";10000;0;10000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;1447;"66";"66037";"Canet-en-Roussillon";"1996-07-31 01:19:00";1000;0;1000;;;;;;;;;"1";;;;;;""
1996;19;"04";"04244";"Volonne";"1996-07-31 06:34:00";3000;0;3000;;;;;;;;;"1";"Involontaire (particulier)";;;;;""
1996;990;"2B";"2B346";"Vescovato";"1996-07-31 08:30:00";30000;0;30000;;;;;;;;;"1";;;;;;""
1996;710;"2A";"2A271";"Sarrola-Carcopino";"1996-07-31 08:52:00";100;0;100;;;;;;;;;"1";;;;;;""
1996;1307;"30";"30012";"Aramon";"1996-07-31 08:54:00";30000;0;30000;;;;;;;;;"1";;;;;;""
1996;711;"2A";"2A070";"Casaglione";"1996-07-31 09:27:00";50;0;50;;;;;;;;;"1";;;;;;""
1996;1686;"83";"83091";"Pierrefeu-du-Var";"1996-07-31 12:08:00";500;500;0;;;;;;;;;"6";;;;;;""
1996;712;"2A";"2A271";"Sarrola-Carcopino";"1996-07-31 12:40:00";40000;0;40000;;;;;;;;;"1";;;;;;""
1996;995;"2B";"2B049";"Calenzana";"1996-07-31 13:19:00";5000;0;5000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;997;"2B";"2B042";"Borgo";"1996-07-31 13:39:00";30000;0;30000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;1687;"83";"83140";"Tourves";"1996-07-31 13:40:00";10000;0;10000;;;;;;;;;"1";;;;;;""
1996;1373;"34";"34095";"Fabrègues";"1996-07-31 13:46:00";1300;1000;300;;;;;;;;;"1";;;;;;""
1996;713;"2A";"2A249";"Propriano";"1996-07-31 14:18:00";200;0;200;;;;;;;;;"1";;;;;;""
1996;984;"2B";"2B020";"Aregno";"1996-07-31 14:34:00";1000;0;1000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;996;"2B";"2B120";"Furiani";"1996-07-31 14:36:00";20000;0;20000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;987;"2B";"2B185";"Oletta";"1996-07-31 14:40:00";200;0;200;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;989;"2B";"2B192";"Olmo";"1996-07-31 15:11:00";1000;0;1000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;994;"2B";"2B148";"Lucciana";"1996-07-31 15:25:00";9000;0;9000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;985;"2B";"2B033";"Bastia";"1996-07-31 15:30:00";500;0;500;;;;;;;;;"1";;;;;;""
1996;242;"06";"06007";"Auribeau-sur-Siagne";"1996-07-31 15:40:00";100;0;100;;;;;;;;;"1";;;;;;""
1996;248;"06";"06069";"Grasse";"1996-07-31 15:50:00";1500;0;1500;;;;;;;;;"1";;;;;;""
1996;243;"06";"06007";"Auribeau-sur-Siagne";"1996-07-31 15:50:00";100;0;100;;;;;;;;;"1";;;;;;""
1996;245;"06";"06069";"Grasse";"1996-07-31 15:55:00";50;0;50;;;;;;;;;"1";;;;;;""
1996;986;"2B";"2B077";"Castellare-di-Casinca";"1996-07-31 16:00:00";250;0;250;;;;;;;;;"1";;;;;;""
1996;244;"06";"06007";"Auribeau-sur-Siagne";"1996-07-31 16:00:00";100;0;100;;;;;;;;;"1";;;;;;""
1996;714;"2A";"2A004";"Ajaccio";"1996-07-31 16:00:00";300;0;300;;;;;;;;;"1";;;;;;""
1996;246;"06";"06069";"Grasse";"1996-07-31 16:10:00";50;0;50;;;;;;;;;"1";;;;;;""
1996;991;"2B";"2B342";"Ventiseri";"1996-07-31 16:15:00";5000;0;5000;;;;;;;;;"1";;;;;;""
1996;1247;"2B";"2B342";"Ventiseri";"1996-07-31 16:15:00";5000;0;5000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;247;"06";"06069";"Grasse";"1996-07-31 16:25:00";100;0;100;;;;;;;;;"1";;;;;;""
1996;715;"2A";"2A269";"Sari-Solenzara";"1996-07-31 16:28:00";1000;0;1000;;;;;;;;;"1";;;;;;""
1996;1445;"66";"66082";"Formiguères";"1996-07-31 16:39:00";2000;0;2000;;;;;;;;;"1";;;;;;""
1996;716;"2A";"2A017";"Appietto";"1996-07-31 16:40:00";20;0;20;;;;;;;;;"1";;;;;;""
1996;249;"06";"06069";"Grasse";"1996-07-31 17:20:00";1500;0;1500;;;;;;;;;"1";;;;;;""
1996;988;"2B";"2B192";"Olmo";"1996-07-31 18:00:00";1000;0;1000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;250;"06";"06069";"Grasse";"1996-07-31 18:30:00";2000;0;2000;;;;;;;;;"1";;;;;;""
1996;1688;"83";"83126";"La Seyne-sur-Mer";"1996-07-31 18:45:00";250;0;250;;;;;;;;;"1";;;;;;""
1996;241;"06";"06136";"Sospel";"1996-07-31 18:55:00";20;20;0;;;;;;;;;"4";;;;;;""
1996;717;"2A";"2A004";"Ajaccio";"1996-07-31 19:27:00";40;0;40;;;;;;;;;"1";;;;;;""
1996;1689;"83";"83126";"La Seyne-sur-Mer";"1996-07-31 20:02:00";100;0;100;;;;;;;;;"1";;;;;;""
