"Certaines données sont associées à l'ancienne version du formulaire incendie. Consultez la documentation pour plus d'informations."
"Nombre d'incendies suivant les critères de sélection : 16701"
"Critères de sélection =>";"Date de première alerte, de : 1976-01-01 00:00:00";"Date de première alerte, jusqu'à : 1980-12-31 23:59:00";"France entière";"Type de feu : F"
Année;Numéro;Département;"Code INSEE";"Nom de la commune";"Date de première alerte";"Surface parcourue (m2)";"Surface forêt (m2)";"Surface maquis garrigues (m2)";"Autres surfaces naturelles hors forêt (m2)";"Surfaces agricoles (m2)";"Autres surfaces (m2)";"Surface autres terres boisées (m2)";"Surfaces non boisées naturelles (m2)";"Surfaces non boisées artificialisées (m2)";"Surfaces non boisées (m2)";"Précision des surfaces";"Type de peuplement";Nature;"Décès ou bâtiments touchés";"Nombre de décès";"Nombre de bâtiments totalement détruits";"Nombre de bâtiments partiellement détruits";"Précision de la donnée"
1980;2931;"66";"66148";"Port-Vendres";"1980-08-27 22:30:00";15000;7050;7200;0;;;;;;750;;"1";;;;;;""
1980;1953;"2B";"2B314";"Santo-Pietro-di-Tenda";"1980-08-27 22:50:00";1000;470;480;0;;;;;;50;;;;;;;;""
1980;1949;"2B";"2B152";"Luri";"1980-08-28 00:30:00";1000;470;480;0;;;;;;50;;;;;;;;""
1980;829;"13";"13071";"Les Pennes-Mirabeau";"1980-08-28 16:54:00";1000;470;480;0;;;;;;50;;;"Involontaire (particulier)";;;;;""
1980;2932;"66";"66016";"Banyuls-sur-Mer";"1980-08-28 17:30:00";13000;6110;6240;0;;;;;;650;;"1";;;;;;""
1980;2690;"34";"34193";"Pardailhan";"1980-08-29 03:00:00";3000;1410;1440;0;;;;;;150;;"1";;;;;;""
1980;2539;"30";"30177";"Monteils";"1980-08-29 14:00:00";10000;4700;4800;0;;;;;;500;;"1";;;;;;""
1980;1954;"2B";"2B096";"Corte";"1980-08-29 14:50:00";20000;9400;9600;0;;;;;;1000;;;;;;;;""
1980;1955;"2B";"2B096";"Corte";"1980-08-29 16:55:00";5000;2350;2400;0;;;;;;250;;;;;;;;""
1980;2990;"66";"66016";"Banyuls-sur-Mer";"1980-08-29 17:15:00";3000;1410;1440;0;;;;;;150;;"1";;;;;;""
1980;191;"06";"06138";"Théoule-sur-Mer";"1980-08-29 18:09:00";1000;470;480;0;;;;;;50;;"1";;;;;;""
1980;3519;"84";"84078";"Mondragon";"1980-08-29 19:45:00";1000;470;480;0;;;;;;50;;"1";;;;;;""
1980;454;"07";"07153";"Mayres";"1980-08-29 22:30:00";50000;23500;24000;0;;;;;;2500;;"1";;;;;;""
1980;1684;"2A";"2A114";"Figari";"1980-08-30 09:55:00";1000;470;480;0;;;;;;50;;;;;;;;""
1980;1686;"2A";"2A254";"Quenza";"1980-08-30 09:58:00";1000;470;480;0;;;;;;50;;;;;;;;""
1980;1956;"2B";"2B123";"Ghisonaccia";"1980-08-30 10:15:00";4000;1880;1920;0;;;;;;200;;;;;;;;""
1980;1957;"2B";"2B049";"Calenzana";"1980-08-30 11:45:00";1000;470;480;0;;;;;;50;;;;;;;;""
1980;2991;"66";"66016";"Banyuls-sur-Mer";"1980-08-30 12:30:00";23000;10810;11040;0;;;;;;1150;;"1";;;;;;""
1980;1958;"2B";"2B250";"Prunelli-di-Casacconi";"1980-08-30 13:55:00";30000;14100;14400;0;;;;;;1500;;;;;;;;""
1980;830;"13";"13050";"Lambesc";"1980-08-30 14:04:00";1000;470;480;0;;;;;;50;;;;;;;;""
1980;1959;"2B";"2B096";"Corte";"1980-08-30 14:05:00";30000;14100;14400;0;;;;;;1500;;;;;;;;""
1980;2540;"30";"30324";"Souvignargues";"1980-08-30 14:30:00";5000;2350;2400;0;;;;;;250;;"1";;;;;;""
1980;2933;"66";"66016";"Banyuls-sur-Mer";"1980-08-30 14:45:00";11000;5170;5280;0;;;;;;550;;"1";;;;;;""
1980;1960;"2B";"2B075";"Casevecchie";"1980-08-30 15:20:00";1000;470;480;0;;;;;;50;;;;;;;;""
1980;1964;"2B";"2B188";"Olmeta-di-Tuda";"1980-08-30 15:30:00";10000;4700;4800;0;;;;;;500;;;;;;;;""
1980;455;"07";"07177";"Plats";"1980-08-30 15:45:00";1000;470;480;0;;;;;;50;;"1";;;;;;""
1980;831;"13";"13017";"Boulbon";"1980-08-30 16:02:00";1000;470;480;0;;;;;;50;;;;;;;;""
1980;2971;"66";"66119";"Mosset";"1980-08-30 17:00:00";13000;6110;6240;0;;;;;;650;;"1";"Accidentelle";;;;;""
1980;1962;"2B";"2B169";"Morosaglia";"1980-08-30 17:45:00";1000;470;480;0;;;;;;50;;;;;;;;""
1980;2692;"34";"34307";"Sussargues";"1980-08-30 17:45:00";10000;4700;4800;0;;;;;;500;;"1";;;;;;""
1980;1961;"2B";"2B096";"Corte";"1980-08-30 17:45:00";40000;18800;19200;0;;;;;;2000;;;;;;;;""
1980;2541;"30";"30324";"Souvignargues";"1980-08-30 17:50:00";1000;470;480;0;;;;;;50;;"1";;;;;;""
1980;3303;"83";"83126";"La Seyne-sur-Mer";"1980-08-30 18:05:00";10000;4700;4800;0;;;;;;500;;"1";;;;;;""
1980;832;"13";"13010";"Barbentane";"1980-08-30 18:36:00";1000;470;480;0;;;;;;50;;;;;;;;""
1980;833;"13";"13048";"Jouques";"1980-08-30 21:22:00";1000;470;480;0;;;;;;50;;;;;;;;""
1980;3304;"83";"83063";"La Garde-Freinet";"1980-08-30 22:00:00";2000;940;960;0;;;;;;100;;;;;;;;""
1980;1963;"2B";"2B250";"Prunelli-di-Casacconi";"1980-08-30 23:00:00";20000;9400;9600;0;;;;;;1000;;;;;;;;""
1980;2814;"48";"48158";"Saint-Hilaire-de-Lavit";"1980-08-31 03:05:00";200000;94000;96000;0;;;;;;10000;;;;;;;;""
1980;1966;"2B";"2B150";"Lumio";"1980-08-31 06:15:00";4000;1880;1920;0;;;;;;200;;;;;;;;""
1980;1965;"2B";"2B171";"Muracciole";"1980-08-31 07:30:00";50000;23500;24000;0;;;;;;2500;;;;;;;;""
1980;2708;"34";"34063";"Caux";"1980-08-31 09:45:00";10000;4700;4800;0;;;;;;500;;"1";;;;;;""
1980;2546;"30";"30167";"Meyrannes";"1980-08-31 09:45:00";25000;11750;12000;0;;;;;;1250;;"6";;;;;;""
1980;2688;"34";"34063";"Caux";"1980-08-31 10:10:00";10000;4700;4800;0;;;;;;500;;"1";;;;;;""
1980;1967;"2B";"2B096";"Corte";"1980-08-31 10:40:00";30000;14100;14400;0;;;;;;1500;;;;;;;;""
1980;834;"13";"13001";"Aix-en-Provence";"1980-08-31 11:15:00";15000;7050;7200;0;;;;;;750;;"1";;;;;;""
1980;1972;"2B";"2B096";"Corte";"1980-08-31 11:20:00";400000;188000;192000;0;;;;;;20000;;;;;;;;""
1980;1977;"2B";"2B239";"Poggio-d'Oletta";"1980-08-31 11:30:00";10000;4700;4800;0;;;;;;500;;;;;;;;""
1980;2959;"66";"66129";"Ortaffa";"1980-08-31 11:30:00";20000;9400;9600;0;;;;;;1000;;"1";;;;;;""
1980;1215;"2A";"2A041";"Bonifacio";"1980-08-31 11:50:00";1000;470;480;0;;;;;;50;;;;;;;;""
1980;1969;"2B";"2B096";"Corte";"1980-08-31 11:55:00";50000;23500;24000;0;;;;;;2500;;;;;;;;""
1980;1971;"2B";"2B352";"Ville-di-Paraso";"1980-08-31 12:00:00";70000;32900;33600;0;;;;;;3500;;;;;;;;""
1980;150;"06";"06029";"Cannes";"1980-08-31 12:10:00";1000;470;480;0;;;;;;50;;"1";"Involontaire (particulier)";;;;;""
1980;1970;"2B";"2B080";"Castifao";"1980-08-31 12:10:00";20000;9400;9600;0;;;;;;1000;;;;;;;;""
1980;1973;"2B";"2B298";"Saint-Florent";"1980-08-31 12:15:00";15000;7050;7200;0;;;;;;750;;;;;;;;""
1980;1216;"2A";"2A114";"Figari";"1980-08-31 12:15:00";40000;18800;19200;0;;;;;;2000;;;;;;;;""
1980;1968;"2B";"2B238";"Poggio-di-Venaco";"1980-08-31 12:45:00";200000;94000;96000;0;;;;;;10000;;;;;;;;""
1980;1974;"2B";"2B096";"Corte";"1980-08-31 13:00:00";300000;141000;144000;0;;;;;;15000;;;;;;;;""
1980;1218;"2A";"2A041";"Bonifacio";"1980-08-31 13:08:00";150000;70500;72000;0;;;;;;7500;;;;;;;;""
1980;1984;"2B";"2B289";"Soveria";"1980-08-31 13:10:00";100000;47000;48000;0;;;;;;5000;;;;;;;;""
1980;1217;"2A";"2A017";"Appietto";"1980-08-31 13:10:00";80000;37600;38400;0;;;;;;4000;;;;;;;;""
1980;1975;"2B";"2B049";"Calenzana";"1980-08-31 13:15:00";40000;18800;19200;0;;;;;;2000;;;;;;;;""
1980;1980;"2B";"2B120";"Furiani";"1980-08-31 13:15:00";40000;18800;19200;0;;;;;;2000;;;;;;;;""
1980;1219;"2A";"2A345";"Vero";"1980-08-31 13:40:00";10000;4700;4800;0;;;;;;500;;;;;;;;""
1980;2544;"30";"30324";"Souvignargues";"1980-08-31 14:05:00";1000;470;480;0;;;;;;50;;"1";;;;;;""
1980;1976;"2B";"2B314";"Santo-Pietro-di-Tenda";"1980-08-31 14:09:00";10000;4700;4800;0;;;;;;500;;;;;;;;""
1980;1220;"2A";"2A209";"Peri";"1980-08-31 14:15:00";1000;470;480;0;;;;;;50;;;;;;;;""
1980;1221;"2A";"2A272";"Sartène";"1980-08-31 14:26:00";4000;1880;1920;0;;;;;;200;;;;;;;;""
1980;1979;"2B";"2B320";"Tallone";"1980-08-31 14:35:00";70000;32900;33600;0;;;;;;3500;;;;;;;;""
1980;1978;"2B";"2B055";"Campitello";"1980-08-31 14:50:00";6000;2820;2880;0;;;;;;300;;;;;;;;""
1980;3305;"83";"83012";"Barjols";"1980-08-31 15:00:00";20000;9400;9600;0;;;;;;1000;;"1";;;;;;""
1980;835;"13";"13010";"Barbentane";"1980-08-31 15:25:00";310000;145700;148800;0;;;;;;15500;;;;;;;;""
1980;2758;"34";"34038";"Le Bousquet-d'Orb";"1980-08-31 15:30:00";30000;14100;14400;0;;;;;;1500;;"1";;;;;;""
1980;2542;"30";"30317";"Sernhac";"1980-08-31 15:30:00";20000;9400;9600;0;;;;;;1000;;"1";"Malveillance";;;;;""
1980;2691;"34";"34017";"Aumes";"1980-08-31 16:00:00";5000;2350;2400;0;;;;;;250;;"1";;;;;;""
1980;1981;"2B";"2B049";"Calenzana";"1980-08-31 16:20:00";50000;23500;24000;0;;;;;;2500;;;;;;;;""
1980;1223;"2A";"2A272";"Sartène";"1980-08-31 16:30:00";1000;470;480;0;;;;;;50;;;;;;;;""
1980;2756;"34";"34248";"Sainte-Croix-de-Quintillargues";"1980-08-31 16:53:00";10000;4700;4800;0;;;;;;500;;"1";;;;;;""
1980;836;"13";"13056";"Martigues";"1980-08-31 17:00:00";20000;9400;9600;0;;;;;;1000;;;;;;;;""
1980;1224;"2A";"2A272";"Sartène";"1980-08-31 17:05:00";1000;470;480;0;;;;;;50;;;;;;;;""
1980;149;"06";"06085";"Mougins";"1980-08-31 17:40:00";4000;1880;1920;0;;;;;;200;;"1";;;;;;""
1980;1982;"2B";"2B239";"Poggio-d'Oletta";"1980-08-31 17:40:00";15000;7050;7200;0;;;;;;750;;;;;;;;""
1980;1983;"2B";"2B314";"Santo-Pietro-di-Tenda";"1980-08-31 17:45:00";50000;23500;24000;0;;;;;;2500;;;;;;;;""
1980;2543;"30";"30189";"Nîmes";"1980-08-31 17:50:00";1000;470;480;0;;;;;;50;;"1";;;;;;""
1980;1225;"2A";"2A272";"Sartène";"1980-08-31 20:29:00";1000;470;480;0;;;;;;50;;;;;;;;""
1980;2992;"66";"66016";"Banyuls-sur-Mer";"1980-08-31 20:50:00";20000;9400;9600;0;;;;;;1000;;"1";;;;;;""
1980;837;"13";"13085";"Roquefort-la-Bédoule";"1980-08-31 21:26:00";1000;470;480;0;;;;;;50;;;;;;;;""
1980;2911;"66";"66016";"Banyuls-sur-Mer";"1980-08-31 21:30:00";30000;14100;14400;0;;;;;;1500;;"1";;;;;;""
1980;1985;"2B";"2B346";"Vescovato";"1980-08-31 21:40:00";10000;4700;4800;0;;;;;;500;;;;;;;;""
1980;1226;"2A";"2A215";"Pianotolli-Caldarello";"1980-08-31 21:50:00";1000;470;480;0;;;;;;50;;;;;;;;""
1980;550;"11";"11433";"Villeneuve-Minervois";"1980-08-31 22:00:00";10000;4700;4800;0;;;;;;500;;"1";;;;;;""
1980;1986;"2B";"2B346";"Vescovato";"1980-08-31 23:48:00";5000;2350;2400;0;;;;;;250;;;;;;;;""
1980;1992;"2B";"2B320";"Tallone";"1980-09-01 01:09:00";40000;18800;19200;0;;;;;;2000;;;;;;;;""
1980;2547;"30";"30151";"Lussan";"1980-09-01 01:59:00";20000;9400;9600;0;;;;;;1000;;"1";;;;;;""
1980;1988;"2B";"2B347";"Vezzani";"1980-09-01 03:15:00";15000;7050;7200;0;;;;;;750;;;;;;;;""
1980;2909;"66";"66053";"Collioure";"1980-09-01 06:00:00";40000;18800;19200;0;;;;;;2000;;"1";;;;;;""
1980;1987;"2B";"2B143";"Linguizzetta";"1980-09-01 10:45:00";10000;4700;4800;0;;;;;;500;;;;;;;;""
1980;2910;"66";"66053";"Collioure";"1980-09-01 10:47:00";20000;9400;9600;0;;;;;;1000;;"1";;;;;;""
1980;1989;"2B";"2B250";"Prunelli-di-Casacconi";"1980-09-01 11:00:00";20000;9400;9600;0;;;;;;1000;;;;;;;;""
1980;2548;"30";"30294";"Saint-Privat-des-Vieux";"1980-09-01 11:00:00";2000;940;960;0;;;;;;100;;"1";;;;;;""
1980;2545;"30";"30324";"Souvignargues";"1980-09-01 11:35:00";10000;4700;4800;0;;;;;;500;;"1";;;;;;""
1980;1227;"2A";"2A004";"Ajaccio";"1980-09-01 11:44:00";1000;470;480;0;;;;;;50;;;;;;;;""
1980;1991;"2B";"2B347";"Vezzani";"1980-09-01 11:45:00";40000;18800;19200;0;;;;;;2000;;;;;;;;""
1980;1990;"2B";"2B185";"Oletta";"1980-09-01 11:50:00";10000;4700;4800;0;;;;;;500;;;;;;;;""
1980;1228;"2A";"2A032";"Bastelicaccia";"1980-09-01 12:25:00";5000;2350;2400;0;;;;;;250;;;;;;;;""
1980;1229;"2A";"2A004";"Ajaccio";"1980-09-01 12:51:00";2000;940;960;0;;;;;;100;;;;;;;;""
1980;1993;"2B";"2B193";"Omessa";"1980-09-01 13:00:00";1000;470;480;0;;;;;;50;;;;;;;;""
1980;1999;"2B";"2B306";"Santa-Lucia-di-Mercurio";"1980-09-01 13:00:00";40000;18800;19200;0;;;;;;2000;;;;;;;;""
1980;456;"07";"07131";"Lanas";"1980-09-01 13:30:00";15000;7050;7200;0;;;;;;750;;"1";"Accidentelle";;;;;""
1980;1994;"2B";"2B121";"Galéria";"1980-09-01 14:00:00";30000;14100;14400;0;;;;;;1500;;;;;;;;""
1980;2005;"2B";"2B188";"Olmeta-di-Tuda";"1980-09-01 14:20:00";5000;2350;2400;0;;;;;;250;;;;;;;;""
1980;1230;"2A";"2A108";"Évisa";"1980-09-01 14:30:00";1000;470;480;0;;;;;;50;;;;;;;;""
1980;1231;"2A";"2A272";"Sartène";"1980-09-01 14:35:00";30000;14100;14400;0;;;;;;1500;;;;;;;;""
1980;1995;"2B";"2B049";"Calenzana";"1980-09-01 14:40:00";30000;14100;14400;0;;;;;;1500;;;;;;;;""
1980;2002;"2B";"2B012";"Altiani";"1980-09-01 14:55:00";10000;4700;4800;0;;;;;;500;;;;;;;;""
1980;2000;"2B";"2B169";"Morosaglia";"1980-09-01 15:20:00";3000;1410;1440;0;;;;;;150;;;;;;;;""
1980;2001;"2B";"2B096";"Corte";"1980-09-01 15:45:00";50000;23500;24000;0;;;;;;2500;;;;;;;;""
1980;1232;"2A";"2A103";"Cuttoli-Corticchiato";"1980-09-01 15:56:00";1000;470;480;0;;;;;;50;;;;;;;;""
1980;1997;"2B";"2B185";"Oletta";"1980-09-01 16:00:00";25000;11750;12000;0;;;;;;1250;;;;;;;;""
1980;1996;"2B";"2B314";"Santo-Pietro-di-Tenda";"1980-09-01 16:10:00";20000;9400;9600;0;;;;;;1000;;;;;;;;""
1980;2004;"2B";"2B120";"Furiani";"1980-09-01 16:20:00";10000;4700;4800;0;;;;;;500;;;;;;;;""
1980;846;"13";"13119";"Carnoux-en-Provence";"1980-09-01 16:30:00";1000;470;480;0;;;;;;50;;;;;;;;""
1980;847;"13";"13088";"Le Rove";"1980-09-01 16:40:00";1000;470;480;0;;;;;;50;;"1";"Involontaire (travaux)";;;;;""
1980;1998;"2B";"2B057";"Canale-di-Verde";"1980-09-01 17:00:00";10000;4700;4800;0;;;;;;500;;;;;;;;""
1980;1234;"2A";"2A345";"Vero";"1980-09-01 17:55:00";1000;470;480;0;;;;;;50;;;;;;;;""
1980;1233;"2A";"2A203";"Partinello";"1980-09-01 17:55:00";1000;470;480;0;;;;;;50;;;;;;;;""
1980;2003;"2B";"2B250";"Prunelli-di-Casacconi";"1980-09-01 18:15:00";20000;9400;9600;0;;;;;;1000;;;;;;;;""
1980;548;"11";"11145";"Fleury";"1980-09-01 18:40:00";80000;37600;38400;0;;;;;;4000;;"1";;;;;;""
1980;3041;"66";"66068";"Escaro";"1980-09-01 19:35:00";1000;470;480;0;;;;;;50;;;;;;;;""
1980;3391;"83";"83118";"Saint-Raphaël";"1980-09-01 20:15:00";1000;470;480;0;;;;;;50;;"1";;;;;;""
1980;157;"06";"06138";"Théoule-sur-Mer";"1980-09-01 20:20:00";1000;470;480;0;;;;;;50;;;;;;;;""
1980;158;"06";"06138";"Théoule-sur-Mer";"1980-09-01 20:20:00";1000;470;480;0;;;;;;50;;;;;;;;""
1980;154;"06";"06138";"Théoule-sur-Mer";"1980-09-01 20:20:00";1000;470;480;0;;;;;;50;;;;;;;;""
1980;156;"06";"06138";"Théoule-sur-Mer";"1980-09-01 20:20:00";1000;470;480;0;;;;;;50;;;;;;;;""
1980;2549;"30";"30316";"Sénéchas";"1980-09-01 21:40:00";10000;4700;4800;0;;;;;;500;;"3";;;;;;""
1980;2935;"66";"66016";"Banyuls-sur-Mer";"1980-09-01 22:00:00";40000;18800;19200;0;;;;;;2000;;"1";;;;;;""
1980;1237;"2A";"2A114";"Figari";"1980-09-02 08:50:00";1000;470;480;0;;;;;;50;;;;;;;;""
1980;2006;"2B";"2B261";"Rogliano";"1980-09-02 10:15:00";2000;940;960;0;;;;;;100;;;;;;;;""
1980;170;"06";"06157";"Vence";"1980-09-02 11:53:00";100000;47000;48000;0;;;;;;5000;;;;;;;;""
1980;1235;"2A";"2A006";"Alata";"1980-09-02 12:00:00";100000;47000;48000;0;;;;;;5000;;;;;;;;""
1980;2008;"2B";"2B341";"Venaco";"1980-09-02 12:20:00";400000;188000;192000;0;;;;;;20000;;;;;;;;""
1980;848;"13";"13081";"Rognac";"1980-09-02 12:30:00";10000;4700;4800;0;;;;;;500;;;;;;;;""
1980;2007;"2B";"2B059";"Canavaggia";"1980-09-02 12:30:00";40000;18800;19200;0;;;;;;2000;;;;;;;;""
1980;2009;"2B";"2B233";"Pino";"1980-09-02 12:40:00";50000;23500;24000;0;;;;;;2500;;;;;;;;""
1980;1236;"2A";"2A004";"Ajaccio";"1980-09-02 12:44:00";3000;1410;1440;0;;;;;;150;;;;;;;;""
1980;2012;"2B";"2B341";"Venaco";"1980-09-02 12:45:00";200000;94000;96000;0;;;;;;10000;;;;;;;;""
1980;1238;"2A";"2A139";"Lecci";"1980-09-02 12:45:00";10000;4700;4800;0;;;;;;500;;;;;;;;""
1980;2010;"2B";"2B096";"Corte";"1980-09-02 12:45:00";80000;37600;38400;0;;;;;;4000;;;;;;;;""
1980;2011;"2B";"2B148";"Lucciana";"1980-09-02 13:00:00";30000;14100;14400;0;;;;;;1500;;;;;;;;""
1980;2693;"34";"34145";"Lunel";"1980-09-02 13:00:00";50000;23500;24000;0;;;;;;2500;;"1";;;;;;""
1980;3307;"83";"83118";"Saint-Raphaël";"1980-09-02 13:05:00";80000;37600;38400;0;;;;;;4000;;;"Malveillance";;;;;""
1980;2013;"2B";"2B033";"Bastia";"1980-09-02 13:18:00";1000;470;480;0;;;;;;50;;;;;;;;""
1980;2772;"34";"34083";"Combes";"1980-09-02 13:35:00";15000;7050;7200;0;;;;;;750;;"1";;;;;;""
1980;1239;"2A";"2A272";"Sartène";"1980-09-02 13:51:00";5000;2350;2400;0;;;;;;250;;;;;;;;""
1980;2550;"30";"30099";"Cros";"1980-09-02 14:10:00";15000;7050;7200;0;;;;;;750;;"4";"Involontaire (travaux)";;;;;""
1980;145;"06";"06069";"Grasse";"1980-09-02 14:35:00";35000;16450;16800;0;;;;;;1750;;"1";;;;;;""
1980;2018;"2B";"2B162";"Moltifao";"1980-09-02 14:40:00";10000;4700;4800;0;;;;;;500;;;;;;;;""
1980;2551;"30";"30227";"Saint-Ambroix";"1980-09-02 14:45:00";20000;9400;9600;0;;;;;;1000;;"6";;;;;;""
1980;1240;"2A";"2A004";"Ajaccio";"1980-09-02 15:05:00";1000;470;480;0;;;;;;50;;;;;;;;""
1980;1241;"2A";"2A330";"Ucciani";"1980-09-02 15:18:00";2000;940;960;0;;;;;;100;;;;;;;;""
1980;551;"11";"11137";"Félines-Termenès";"1980-09-02 15:30:00";30000;14100;14400;0;;;;;;1500;;"1";;;;;;""
1980;2014;"2B";"2B313";"San-Nicolao";"1980-09-02 16:00:00";2000;940;960;0;;;;;;100;;;;;;;;""
1980;2016;"2B";"2B050";"Calvi";"1980-09-02 16:00:00";10000;4700;4800;0;;;;;;500;;;;;;;;""
1980;2015;"2B";"2B148";"Lucciana";"1980-09-02 16:50:00";2000;940;960;0;;;;;;100;;;;;;;;""
1980;1242;"2A";"2A006";"Alata";"1980-09-02 17:10:00";1000;470;480;0;;;;;;50;;;;;;;;""
1980;2017;"2B";"2B166";"Monte";"1980-09-02 18:00:00";20000;9400;9600;0;;;;;;1000;;;;;;;;""
1980;2019;"2B";"2B192";"Olmo";"1980-09-02 19:00:00";20000;9400;9600;0;;;;;;1000;;;;;;;;""
1980;2937;"66";"66211";"Tordères";"1980-09-02 19:20:00";4000;1880;1920;0;;;;;;200;;"1";;;;;;""
1980;2020;"2B";"2B350";"Vignale";"1980-09-02 22:25:00";5000;2350;2400;0;;;;;;250;;;;;;;;""
1980;2934;"66";"66053";"Collioure";"1980-09-02 23:50:00";28000;13160;13440;0;;;;;;1400;;"1";;;;;;""
1980;849;"13";"13115";"Vernègues";"1980-09-03 10:25:00";1000;470;480;0;;;;;;50;;"1";;;;;;""
1980;1243;"2A";"2A212";"Piana";"1980-09-03 10:26:00";1000;470;480;0;;;;;;50;;;;;;;;""
1980;38;"04";"04143";"Oraison";"1980-09-03 10:30:00";10000;4700;4800;0;;;;;;500;;;;;;;;""
1980;2021;"2B";"2B120";"Furiani";"1980-09-03 10:30:00";100000;47000;48000;0;;;;;;5000;;;;;;;;""
1980;37;"04";"04245";"Volx";"1980-09-03 10:45:00";20000;9400;9600;0;;;;;;1000;;;;;;;;""
1980;1244;"2A";"2A022";"Arro";"1980-09-03 10:45:00";1000;470;480;0;;;;;;50;;;;;;;;""
1980;2024;"2B";"2B029";"Barbaggio";"1980-09-03 10:56:00";50000;23500;24000;0;;;;;;2500;;;;;;;;""
1980;2022;"2B";"2B303";"San-Giuliano";"1980-09-03 11:00:00";2000;940;960;0;;;;;;100;;;;;;;;""
1980;1245;"2A";"2A048";"Calcatoggio";"1980-09-03 11:10:00";3000;1410;1440;0;;;;;;150;;;;;;;;""
1980;2023;"2B";"2B124";"Ghisoni";"1980-09-03 11:15:00";50000;23500;24000;0;;;;;;2500;;;;;;;;""
1980;1246;"2A";"2A041";"Bonifacio";"1980-09-03 11:30:00";1000;470;480;0;;;;;;50;;;;;;;;""
1980;2025;"2B";"2B105";"Erbajolo";"1980-09-03 12:00:00";40000;18800;19200;0;;;;;;2000;;;;;;;;""
1980;2034;"2B";"2B059";"Canavaggia";"1980-09-03 12:00:00";10000;4700;4800;0;;;;;;500;;;;;;;;""
1980;1248;"2A";"2A272";"Sartène";"1980-09-03 12:28:00";1000;470;480;0;;;;;;50;;;;;;;;""
1980;1247;"2A";"2A247";"Porto-Vecchio";"1980-09-03 12:30:00";1000;470;480;0;;;;;;50;;;;;;;;""
1980;2552;"30";"30269";"Saint-Jean-du-Gard";"1980-09-03 12:50:00";1000;470;480;0;;;;;;50;;"1";"Involontaire (travaux)";;;;;""
1980;2026;"2B";"2B315";"Santo-Pietro-di-Venaco";"1980-09-03 12:53:00";3000;1410;1440;0;;;;;;150;;;;;;;;""
1980;1250;"2A";"2A272";"Sartène";"1980-09-03 12:55:00";2000;940;960;0;;;;;;100;;;;;;;;""
1980;2028;"2B";"2B320";"Tallone";"1980-09-03 13:30:00";20000;9400;9600;0;;;;;;1000;;;;;;;;""
1980;1517;"2A";"2A004";"Ajaccio";"1980-09-03 13:36:00";3000;1410;1440;0;;;;;;150;;;;;;;;""
1980;2033;"2B";"2B159";"Meria";"1980-09-03 13:45:00";80000;37600;38400;0;;;;;;4000;;;;;;;;""
1980;1249;"2A";"2A048";"Calcatoggio";"1980-09-03 13:51:00";1000;470;480;0;;;;;;50;;;;;;;;""
1980;1251;"2A";"2A090";"Coggia";"1980-09-03 14:37:00";35000;16450;16800;0;;;;;;1750;;;;;;;;""
1980;1252;"2A";"2A247";"Porto-Vecchio";"1980-09-03 14:40:00";1000;470;480;0;;;;;;50;;;;;;;;""
1980;2029;"2B";"2B079";"Castello-di-Rostino";"1980-09-03 14:40:00";80000;37600;38400;0;;;;;;4000;;;;;;;;""
1980;2030;"2B";"2B012";"Altiani";"1980-09-03 14:50:00";20000;9400;9600;0;;;;;;1000;;;;;;;;""
1980;2027;"2B";"2B015";"Ampriani";"1980-09-03 14:55:00";20000;9400;9600;0;;;;;;1000;;;;;;;;""
1980;3529;"84";"84010";"La Bastidonne";"1980-09-03 15:00:00";1000;470;480;0;;;;;;50;;"1";;;;;;""
1980;1254;"2A";"2A139";"Lecci";"1980-09-03 15:02:00";1000;470;480;0;;;;;;50;;;;;;;;""
1980;2031;"2B";"2B148";"Lucciana";"1980-09-03 15:05:00";15000;7050;7200;0;;;;;;750;;;;;;;;""
1980;841;"13";"13071";"Les Pennes-Mirabeau";"1980-09-03 15:08:00";5000;2350;2400;0;;;;;;250;;;;;;;;""
1980;3351;"83";"83118";"Saint-Raphaël";"1980-09-03 15:40:00";1000;470;480;0;;;;;;50;;;;;;;;""
1980;1253;"2A";"2A276";"Serra-di-Ferro";"1980-09-03 15:59:00";15000;7050;7200;0;;;;;;750;;;;;;;;""
1980;2553;"30";"30288";"Saint-Nazaire";"1980-09-03 16:00:00";80000;37600;38400;0;;;;;;4000;;"1";;;;;;""
1980;2035;"2B";"2B355";"Volpajola";"1980-09-03 16:25:00";20000;9400;9600;0;;;;;;1000;;;;;;;;""
1980;2036;"2B";"2B079";"Castello-di-Rostino";"1980-09-03 16:45:00";20000;9400;9600;0;;;;;;1000;;;;;;;;""
1980;2046;"2B";"2B120";"Furiani";"1980-09-03 16:50:00";2000;940;960;0;;;;;;100;;;;;;;;""
1980;1255;"2A";"2A114";"Figari";"1980-09-03 16:52:00";1000;470;480;0;;;;;;50;;;;;;;;""
1980;2032;"2B";"2B355";"Volpajola";"1980-09-03 17:30:00";20000;9400;9600;0;;;;;;1000;;;;;;;;""
1980;1256;"2A";"2A127";"Giuncheto";"1980-09-03 17:33:00";1000;470;480;0;;;;;;50;;;;;;;;""
1980;2041;"2B";"2B320";"Tallone";"1980-09-03 17:35:00";10000;4700;4800;0;;;;;;500;;;;;;;;""
1980;2038;"2B";"2B074";"Casanova";"1980-09-03 17:50:00";2000;940;960;0;;;;;;100;;;;;;;;""
